year,parent_entity,Stock Ticker,US_Company,parent_type,reporting_entity,commodity,production_value,production_unit,product_emissions_MtCO2,flaring_emissions_MtCO2,venting_emissions_MtCO2,own_fuel_use_emissions_MtCO2,fugitive_methane_emissions_MtCO2e,total_operational_emissions_MtCO2e,total_emissions_MtCO2e,source
1946,CONSOL Energy,CEIX,1,Investor-owned Company,Consolidation Coal Company,Bituminous Coal,17.67633526,Million tonnes/yr,43.1063379,0,0,0,4.869693465,4.869693465,47.97603136,No source as data is interpolated
1947,CONSOL Energy,CEIX,1,Investor-owned Company,Consolidation Coal Company,Bituminous Coal,18.66145359,Million tonnes/yr,45.50869354,0,0,0,5.141085936,5.141085936,50.64977948,No source as data is interpolated
1948,CONSOL Energy,CEIX,1,Investor-owned Company,Consolidation Coal Company,Bituminous Coal,19.64657194,Million tonnes/yr,47.91104921,0,0,0,5.41247841,5.41247841,53.32352762,No source as data is interpolated
1949,CONSOL Energy,CEIX,1,Investor-owned Company,Consolidation Coal Company,Bituminous Coal,20.63169027,Million tonnes/yr,50.31340486,0,0,0,5.683870882,5.683870882,55.99727574,No source as data is interpolated
1950,CONSOL Energy,CEIX,1,Investor-owned Company,Consolidation Coal Company,Bituminous Coal,21.6168086,Million tonnes/yr,52.7157605,0,0,0,5.955263354,5.955263354,58.67102386,No source as data is interpolated
1951,CONSOL Energy,CEIX,1,Investor-owned Company,Consolidation Coal Company,Bituminous Coal,22.60192694,Million tonnes/yr,55.11811615,0,0,0,6.226655825,6.226655825,61.34477197,No source as data is interpolated
1952,CONSOL Energy,CEIX,1,Investor-owned Company,Consolidation Coal Company,Bituminous Coal,23.58704527,Million tonnes/yr,57.52047179,0,0,0,6.498048297,6.498048297,64.01852009,Consolidation Coal Company annual report.
1953,CONSOL Energy,CEIX,1,Investor-owned Company,Consolidation Coal Company,Bituminous Coal,25.50814241,Million tonnes/yr,62.20534912,0,0,0,7.027295679,7.027295679,69.2326448,No source as data is interpolated
1954,CONSOL Energy,CEIX,1,Investor-owned Company,Consolidation Coal Company,Bituminous Coal,27.42923954,Million tonnes/yr,66.89022644,0,0,0,7.556543061,7.556543061,74.4467695,No source as data is interpolated
1955,CONSOL Energy,CEIX,1,Investor-owned Company,Consolidation Coal Company,Bituminous Coal,29.35033668,Million tonnes/yr,71.57510376,0,0,0,8.085790443,8.085790443,79.6608942,No source as data is interpolated
1956,CONSOL Energy,CEIX,1,Investor-owned Company,Consolidation Coal Company,Bituminous Coal,26.29371514,Million tonnes/yr,64.12108352,0,0,0,7.243714882,7.243714882,71.3647984,No source as data is interpolated
1956,CONSOL Energy,CEIX,1,Investor-owned Company,Consolidation Coal Company,Metallurgical Coal,4.977718669,Million tonnes/yr,13.26809734,0,0,0,1.498887867,1.498887867,14.7669852,No source as data is interpolated
1957,CONSOL Energy,CEIX,1,Investor-owned Company,Consolidation Coal Company,Bituminous Coal,27.90901622,Million tonnes/yr,68.06023228,0,0,0,7.688717819,7.688717819,75.7489501,No source as data is interpolated
1957,CONSOL Energy,CEIX,1,Investor-owned Company,Consolidation Coal Company,Metallurgical Coal,5.283514724,Million tonnes/yr,14.083196,0,0,0,1.590969005,1.590969005,15.674165,No source as data is interpolated
1958,CONSOL Energy,CEIX,1,Investor-owned Company,Consolidation Coal Company,Bituminous Coal,29.52431729,Million tonnes/yr,71.99938102,0,0,0,8.133720754,8.133720754,80.13310178,No source as data is interpolated
1958,CONSOL Energy,CEIX,1,Investor-owned Company,Consolidation Coal Company,Metallurgical Coal,5.589310778,Million tonnes/yr,14.89829465,0,0,0,1.683050142,1.683050142,16.5813448,No source as data is interpolated
1959,CONSOL Energy,CEIX,1,Investor-owned Company,Consolidation Coal Company,Bituminous Coal,31.13961837,Million tonnes/yr,75.93852978,0,0,0,8.578723692,8.578723692,84.51725348,No source as data is interpolated
1959,CONSOL Energy,CEIX,1,Investor-owned Company,Consolidation Coal Company,Metallurgical Coal,5.895106832,Million tonnes/yr,15.71339331,0,0,0,1.775131279,1.775131279,17.48852459,No source as data is interpolated
1960,CONSOL Energy,CEIX,1,Investor-owned Company,Consolidation Coal Company,Bituminous Coal,32.75491945,Million tonnes/yr,79.87767855,0,0,0,9.023726629,9.023726629,88.90140518,No source as data is interpolated
1960,CONSOL Energy,CEIX,1,Investor-owned Company,Consolidation Coal Company,Metallurgical Coal,6.200902886,Million tonnes/yr,16.52849197,0,0,0,1.867212416,1.867212416,18.39570439,No source as data is interpolated
1961,CONSOL Energy,CEIX,1,Investor-owned Company,Consolidation Coal Company,Bituminous Coal,34.37022053,Million tonnes/yr,83.81682731,0,0,0,9.468729567,9.468729567,93.28555688,No source as data is interpolated
1961,CONSOL Energy,CEIX,1,Investor-owned Company,Consolidation Coal Company,Metallurgical Coal,6.50669894,Million tonnes/yr,17.34359063,0,0,0,1.959293553,1.959293553,19.30288418,No source as data is interpolated
1962,CONSOL Energy,CEIX,1,Investor-owned Company,Consolidation Coal Company,Bituminous Coal,35.98552161,Million tonnes/yr,87.75597607,0,0,0,9.913732504,9.913732504,97.66970858,No source as data is interpolated
1962,CONSOL Energy,CEIX,1,Investor-owned Company,Consolidation Coal Company,Metallurgical Coal,6.812494994,Million tonnes/yr,18.15868929,0,0,0,2.05137469,2.05137469,20.21006398,No source as data is interpolated
1963,CONSOL Energy,CEIX,1,Investor-owned Company,Consolidation Coal Company,Bituminous Coal,37.60082269,Million tonnes/yr,91.69512483,0,0,0,10.35873544,10.35873544,102.0538603,No source as data is interpolated
1963,CONSOL Energy,CEIX,1,Investor-owned Company,Consolidation Coal Company,Metallurgical Coal,7.118291048,Million tonnes/yr,18.97378795,0,0,0,2.143455827,2.143455827,21.11724378,No source as data is interpolated
1964,CONSOL Energy,CEIX,1,Investor-owned Company,Consolidation Coal Company,Bituminous Coal,39.21612376,Million tonnes/yr,95.63427358,0,0,0,10.80373838,10.80373838,106.438012,No source as data is interpolated
1964,CONSOL Energy,CEIX,1,Investor-owned Company,Consolidation Coal Company,Metallurgical Coal,7.424087102,Million tonnes/yr,19.78888661,0,0,0,2.235536964,2.235536964,22.02442357,No source as data is interpolated
1965,CONSOL Energy,CEIX,1,Investor-owned Company,Consolidation Coal Company,Bituminous Coal,40.83142484,Million tonnes/yr,99.57342234,0,0,0,11.24874131,11.24874131,110.8221637,No source as data is interpolated
1965,CONSOL Energy,CEIX,1,Investor-owned Company,Consolidation Coal Company,Metallurgical Coal,7.729883156,Million tonnes/yr,20.60398526,0,0,0,2.327618101,2.327618101,22.93160336,No source as data is interpolated
1966,CONSOL Energy,CEIX,1,Investor-owned Company,Consolidation Coal Company,Bituminous Coal,42.44672592,Million tonnes/yr,103.5125711,0,0,0,11.69374425,11.69374425,115.2063154,No source as data is interpolated
1966,CONSOL Energy,CEIX,1,Investor-owned Company,Consolidation Coal Company,Metallurgical Coal,8.035679211,Million tonnes/yr,21.41908392,0,0,0,2.419699239,2.419699239,23.83878316,No source as data is interpolated
1967,CONSOL Energy,CEIX,1,Investor-owned Company,Consolidation Coal Company,Bituminous Coal,44.062027,Million tonnes/yr,107.4517199,0,0,0,12.13874719,12.13874719,119.5904671,No source as data is interpolated
1967,CONSOL Energy,CEIX,1,Investor-owned Company,Consolidation Coal Company,Metallurgical Coal,8.341475264,Million tonnes/yr,22.23418258,0,0,0,2.511780376,2.511780376,24.74596296,No source as data is interpolated
1968,CONSOL Energy,CEIX,1,Investor-owned Company,Consolidation Coal Company,Bituminous Coal,45.67732808,Million tonnes/yr,111.3908686,0,0,0,12.58375013,12.58375013,123.9746188,Keystone Coal Industry Manual
1968,CONSOL Energy,CEIX,1,Investor-owned Company,Consolidation Coal Company,Metallurgical Coal,8.647271318,Million tonnes/yr,23.04928124,0,0,0,2.603861513,2.603861513,25.65314275,Keystone Coal Industry Manual
1969,CONSOL Energy,CEIX,1,Investor-owned Company,Consolidation Coal Company,Bituminous Coal,46.45384266,Million tonnes/yr,113.2845134,0,0,0,12.79767388,12.79767388,126.0821873,Keystone Coal Industry Manual (various years).
1969,CONSOL Energy,CEIX,1,Investor-owned Company,Consolidation Coal Company,Metallurgical Coal,8.794274931,Million tonnes/yr,23.44111902,0,0,0,2.648127159,2.648127159,26.08924618,Keystone Coal Industry Manual (various years).
1970,CONSOL Energy,CEIX,1,Investor-owned Company,Consolidation Coal Company,Bituminous Coal,48.8642555,Million tonnes/yr,119.1626589,0,0,0,13.46172395,13.46172395,132.6243829,Keystone Coal Industry Manual (various years).
1970,CONSOL Energy,CEIX,1,Investor-owned Company,Consolidation Coal Company,Metallurgical Coal,9.250595275,Million tonnes/yr,24.65743982,0,0,0,2.785534086,2.785534086,27.44297391,Keystone Coal Industry Manual (various years).
1971,CONSOL Energy,CEIX,1,Investor-owned Company,Consolidation Coal Company,Bituminous Coal,41.77794683,Million tonnes/yr,101.8816551,0,0,0,11.50950079,11.50950079,113.3911559,Keystone Coal Industry Manual (various years).
1971,CONSOL Energy,CEIX,1,Investor-owned Company,Consolidation Coal Company,Metallurgical Coal,7.909071231,Million tonnes/yr,21.08161065,0,0,0,2.381575115,2.381575115,23.46318577,Keystone Coal Industry Manual (various years).
1972,CONSOL Energy,CEIX,1,Investor-owned Company,Consolidation Coal Company,Bituminous Coal,49.53550972,Million tonnes/yr,120.7996108,0,0,0,13.64664929,13.64664929,134.4462601,Keystone Coal Industry Manual (various years).
1972,CONSOL Energy,CEIX,1,Investor-owned Company,Consolidation Coal Company,Metallurgical Coal,9.377671825,Million tonnes/yr,24.99616206,0,0,0,2.823799306,2.823799306,27.81996137,Keystone Coal Industry Manual (various years).
1973,CONSOL Energy,CEIX,1,Investor-owned Company,Consolidation Coal Company,Bituminous Coal,46.12584344,Million tonnes/yr,112.4846392,0,0,0,12.70731263,12.70731263,125.1919518,Keystone Coal Industry Manual (various years).
1973,CONSOL Energy,CEIX,1,Investor-owned Company,Consolidation Coal Company,Metallurgical Coal,8.732180708,Million tonnes/yr,23.27560702,0,0,0,2.629429381,2.629429381,25.9050364,Keystone Coal Industry Manual (various years).
1974,CONSOL Energy,CEIX,1,Investor-owned Company,Consolidation Coal Company,Bituminous Coal,39.47432442,Million tonnes/yr,96.26393379,0,0,0,10.87487066,10.87487066,107.1388044,Keystone Coal Industry Manual (various years).
1974,CONSOL Energy,CEIX,1,Investor-owned Company,Consolidation Coal Company,Metallurgical Coal,7.472967614,Million tonnes/yr,19.91917749,0,0,0,2.250255837,2.250255837,22.16943333,Keystone Coal Industry Manual (various years).
1975,CONSOL Energy,CEIX,1,Investor-owned Company,Consolidation Coal Company,Bituminous Coal,41.88473728,Million tonnes/yr,102.1420793,0,0,0,11.53892073,11.53892073,113.681,Keystone Coal Industry Manual (various years).
1975,CONSOL Energy,CEIX,1,Investor-owned Company,Consolidation Coal Company,Metallurgical Coal,7.929287955,Million tonnes/yr,21.13549828,0,0,0,2.387662763,2.387662763,23.52316105,Keystone Coal Industry Manual (various years).
1976,CONSOL Energy,CEIX,1,Investor-owned Company,Consolidation Coal Company,Bituminous Coal,42.62464248,Million tonnes/yr,103.9464468,0,0,0,11.74275889,11.74275889,115.6892056,Keystone Coal Industry Manual (various years).
1976,CONSOL Energy,CEIX,1,Investor-owned Company,Consolidation Coal Company,Metallurgical Coal,8.069360972,Million tonnes/yr,21.50886258,0,0,0,2.429841472,2.429841472,23.93870405,Keystone Coal Industry Manual (various years).
1977,CONSOL Energy,CEIX,1,Investor-owned Company,Consolidation Coal Company,Bituminous Coal,36.60623825,Million tonnes/yr,89.2696847,0,0,0,10.08473513,10.08473513,99.35441983,Keystone Coal Industry Manual (various years).
1977,CONSOL Energy,CEIX,1,Investor-owned Company,Consolidation Coal Company,Metallurgical Coal,6.93000417,Million tonnes/yr,18.47190972,0,0,0,2.086758988,2.086758988,20.55866871,Keystone Coal Industry Manual (various years).
1978,CONSOL Energy,CEIX,1,Investor-owned Company,Consolidation Coal Company,Bituminous Coal,31.89983087,Million tonnes/yr,77.79241955,0,0,0,8.788156348,8.788156348,86.58057589,Keystone Coal Industry Manual (various years).
1978,CONSOL Energy,CEIX,1,Investor-owned Company,Consolidation Coal Company,Metallurgical Coal,6.039024263,Million tonnes/yr,16.09700489,0,0,0,1.818467615,1.818467615,17.9154725,Keystone Coal Industry Manual (various years).
1979,CONSOL Energy,CEIX,1,Investor-owned Company,Consolidation Coal Company,Bituminous Coal,38.23097855,Million tonnes/yr,93.2318524,0,0,0,10.5323385,10.5323385,103.7641909,Keystone Coal Industry Manual (various years).
1979,CONSOL Energy,CEIX,1,Investor-owned Company,Consolidation Coal Company,Metallurgical Coal,7.237587185,Million tonnes/yr,19.29177152,0,0,0,2.179378213,2.179378213,21.47114973,Keystone Coal Industry Manual (various years).
1980,CONSOL Energy,CEIX,1,Investor-owned Company,Consolidation Coal Company,Bituminous Coal,37.33851557,Million tonnes/yr,91.05545042,0,0,0,10.28647186,10.28647186,101.3419223,Keystone Coal Industry Manual (various years).
1980,CONSOL Energy,CEIX,1,Investor-owned Company,Consolidation Coal Company,Metallurgical Coal,7.068633134,Million tonnes/yr,18.84142489,0,0,0,2.128502864,2.128502864,20.96992776,Keystone Coal Industry Manual (various years).
1981,CONSOL Energy,CEIX,1,Investor-owned Company,Consolidation Coal Company,Bituminous Coal,32.10578386,Million tonnes/yr,78.29466614,0,0,0,8.844894802,8.844894802,87.13956094,Keystone Coal Industry Manual (various years).
1981,CONSOL Energy,CEIX,1,Investor-owned Company,Consolidation Coal Company,Metallurgical Coal,6.078013659,Million tonnes/yr,16.20093103,0,0,0,1.830208081,1.830208081,18.03113911,Keystone Coal Industry Manual (various years).
1982,CONSOL Energy,CEIX,1,Investor-owned Company,Consolidation Coal Company,Bituminous Coal,35.8205657,Million tonnes/yr,87.35370687,0,0,0,9.868288428,9.868288428,97.2219953,Keystone Coal Industry Manual (various years).
1982,CONSOL Energy,CEIX,1,Investor-owned Company,Consolidation Coal Company,Metallurgical Coal,6.781266843,Million tonnes/yr,18.07545073,0,0,0,2.041971287,2.041971287,20.11742201,Keystone Coal Industry Manual (various years).
1983,CONSOL Energy,CEIX,1,Investor-owned Company,Consolidation Coal Company,Bituminous Coal,32.18969064,Million tonnes/yr,78.49928513,0,0,0,8.868010469,8.868010469,87.3672956,Keystone Coal Industry Manual (various years).
1983,CONSOL Energy,CEIX,1,Investor-owned Company,Consolidation Coal Company,Metallurgical Coal,6.093898228,Million tonnes/yr,16.24327131,0,0,0,1.834991233,1.834991233,18.07826254,Keystone Coal Industry Manual (various years).
1984,CONSOL Energy,CEIX,1,Investor-owned Company,Consolidation Coal Company,Bituminous Coal,35.6077476,Million tonnes/yr,86.8347187,0,0,0,9.80965869,9.80965869,96.6443774,Keystone Coal Industry Manual (various years).
1984,CONSOL Energy,CEIX,1,Investor-owned Company,Consolidation Coal Company,Metallurgical Coal,6.740977801,Million tonnes/yr,17.96806038,0,0,0,2.029839473,2.029839473,19.99789985,Keystone Coal Industry Manual (various years).
1985,CONSOL Energy,CEIX,1,Investor-owned Company,Consolidation Coal Company,Bituminous Coal,32.57108507,Million tonnes/yr,79.42937144,0,0,0,8.973081683,8.973081683,88.40245313,Keystone Coal Industry Manual (various years).
1985,CONSOL Energy,CEIX,1,Investor-owned Company,Consolidation Coal Company,Metallurgical Coal,6.166100813,Million tonnes/yr,16.43572713,0,0,0,1.856732835,1.856732835,18.29245996,Keystone Coal Industry Manual (various years).
1986,CONSOL Energy,CEIX,1,Investor-owned Company,Consolidation Coal Company,Bituminous Coal,31.6709942,Million tonnes/yr,77.23436774,0,0,0,8.725113618,8.725113618,85.95948136,Keystone Coal Industry Manual (various years).
1986,CONSOL Energy,CEIX,1,Investor-owned Company,Consolidation Coal Company,Metallurgical Coal,5.995702712,Million tonnes/yr,15.98153139,0,0,0,1.805422654,1.805422654,17.78695405,Keystone Coal Industry Manual (various years).
1987,CONSOL Energy,CEIX,1,Investor-owned Company,Consolidation Coal Company,Bituminous Coal,40.04641608,Million tonnes/yr,97.65906327,0,0,0,11.03247748,11.03247748,108.6915408,Keystone Coal Industry Manual (various years).
1987,CONSOL Energy,CEIX,1,Investor-owned Company,Consolidation Coal Company,Metallurgical Coal,7.581271492,Million tonnes/yr,20.20786122,0,0,0,2.28286824,2.28286824,22.49072947,Keystone Coal Industry Manual (various years).
1988,CONSOL Energy,CEIX,1,Investor-owned Company,Consolidation Coal Company,Bituminous Coal,41.87710939,Million tonnes/yr,102.1234776,0,0,0,11.53681931,11.53681931,113.6602969,Keystone Coal Industry Manual (various years).
1988,CONSOL Energy,CEIX,1,Investor-owned Company,Consolidation Coal Company,Metallurgical Coal,7.927843904,Million tonnes/yr,21.13164917,0,0,0,2.387227931,2.387227931,23.5188771,Keystone Coal Industry Manual (various years).
1989,CONSOL Energy,CEIX,1,Investor-owned Company,Consolidation Coal Company,Bituminous Coal,40.80920496,Million tonnes/yr,99.51923591,0,0,0,11.24261991,11.24261991,110.7618558,Keystone Coal Industry Manual (various years).
1989,CONSOL Energy,CEIX,1,Investor-owned Company,Consolidation Coal Company,Metallurgical Coal,7.725676663,Million tonnes/yr,20.59277287,0,0,0,2.326351445,2.326351445,22.91912431,Keystone Coal Industry Manual (various years).
1990,CONSOL Energy,CEIX,1,Investor-owned Company,Consolidation Coal Company,Bituminous Coal,41.64827272,Million tonnes/yr,101.5654258,0,0,0,11.47377658,11.47377658,113.0392024,Keystone Coal Industry Manual (various years).
1990,CONSOL Energy,CEIX,1,Investor-owned Company,Consolidation Coal Company,Metallurgical Coal,7.884522352,Million tonnes/yr,21.01617568,0,0,0,2.37418297,2.37418297,23.39035864,Keystone Coal Industry Manual (various years).
1991,CONSOL Energy,CEIX,1,Investor-owned Company,CONSOL Energy,Bituminous Coal,42.10594605,Million tonnes/yr,102.6815294,0,0,0,11.59986204,11.59986204,114.2813914,Keystone Coal Industry Manual (various years).
1991,CONSOL Energy,CEIX,1,Investor-owned Company,CONSOL Energy,Metallurgical Coal,7.971165455,Million tonnes/yr,21.24712266,0,0,0,2.400272893,2.400272893,23.64739555,Keystone Coal Industry Manual (various years).
1992,CONSOL Energy,CEIX,1,Investor-owned Company,CONSOL Energy,Bituminous Coal,42.94501382,Million tonnes/yr,104.7277193,0,0,0,11.83101871,11.83101871,116.558738,Keystone Coal Industry Manual (various years).
